[2025-11-22 08:26:29] --- FDM v9.4 (Resonant Inertia) Starting ---
[2025-11-26 08:28:12] Model: (1, 1, 1) | Price: $87,799.98 | FC (T+10): -31.74 | AIC: 1445.2 | Risk: 1.0
[2025-11-26 08:58:13] Model: (1, 1, 1) | Price: $87,917.98 | FC (T+10): -25.31 | AIC: 1445.2 | Risk: 1.0
[2025-11-26 09:28:13] Model: (1, 1, 1) | Price: $87,596.23 | FC (T+10): -24.38 | AIC: 1444.6 | Risk: 1.0
[2025-11-26 09:58:14] Model: (1, 1, 1) | Price: $87,429.58 | FC (T+10): -1.78 | AIC: 1445.4 | Risk: 1.0
[2025-11-26 10:28:14] Model: (1, 1, 1) | Price: $87,110.19 | FC (T+10): +24.97 | AIC: 1445.9 | Risk: 1.0
[2025-11-26 10:58:15] Model: (1, 1, 1) | Price: $86,829.64 | FC (T+10): +121.59 | AIC: 1446.8 | Risk: 1.0
[2025-11-26 11:28:15] Model: (1, 1, 1) | Price: $86,852.94 | FC (T+10): -38.19 | AIC: 1447.0 | Risk: 1.0
[2025-11-26 11:58:16] Model: (1, 1, 1) | Price: $86,955.17 | FC (T+10): -24.84 | AIC: 1446.8 | Risk: 1.0
[2025-11-26 12:28:16] Model: (1, 1, 1) | Price: $86,913.50 | FC (T+10): -54.01 | AIC: 1445.6 | Risk: 1.0
[2025-11-26 12:58:17] Model: (1, 1, 1) | Price: $87,050.12 | FC (T+10): -48.39 | AIC: 1445.6 | Risk: 1.0
[2025-11-26 13:28:17] Model: (1, 1, 1) | Price: $86,505.00 | FC (T+10): +59.51 | AIC: 1447.2 | Risk: 1.0
[2025-11-26 13:58:18] Model: (1, 1, 1) | Price: $86,661.07 | FC (T+10): +77.86 | AIC: 1446.0 | Risk: 1.0
[2025-11-26 14:28:18] Model: (1, 1, 1) | Price: $86,757.35 | FC (T+10): -32.83 | AIC: 1445.6 | Risk: 1.0
[2025-11-26 14:58:19] Model: (1, 1, 1) | Price: $87,059.77 | FC (T+10): -4.55 | AIC: 1446.6 | Risk: 1.0
[2025-11-26 15:28:19] Model: (1, 1, 1) | Price: $87,308.92 | FC (T+10): -91.66 | AIC: 1445.6 | Risk: 1.0
[2025-11-26 15:58:20] Model: (1, 1, 1) | Price: $87,034.76 | FC (T+10): +57.39 | AIC: 1445.5 | Risk: 1.0
[2025-11-26 16:28:20] Model: (1, 1, 1) | Price: $87,265.69 | FC (T+10): -119.85 | AIC: 1444.4 | Risk: 1.0
[2025-11-26 16:58:21] Model: (1, 1, 1) | Price: $86,943.99 | FC (T+10): +7.14 | AIC: 1444.3 | Risk: 1.0
[2025-11-26 17:28:21] Model: (1, 1, 1) | Price: $87,604.00 | FC (T+10): -162.78 | AIC: 1444.8 | Risk: 1.0
[2025-11-26 17:58:22] Model: (1, 1, 1) | Price: $87,858.77 | FC (T+10): -119.91 | AIC: 1448.1 | Risk: 1.0
[2025-11-26 18:28:22] Model: (1, 1, 1) | Price: $88,732.02 | FC (T+10): -82.81 | AIC: 1451.4 | Risk: 1.0
[2025-11-26 18:58:23] Resonance Shift Detected (AIC Spike). Recalibrating Matrix...
[2025-11-26 18:58:24] New Stable State Found: (0, 1, 2) (AIC: 1457.28)
[2025-11-26 18:58:24] Model: (0, 1, 2) | Price: $89,910.99 | FC (T+10): -350.49 | AIC: 1457.3 | Risk: 0.8
[2025-11-26 19:28:24] Model: (0, 1, 2) | Price: $90,335.17 | FC (T+10): -253.92 | AIC: 1457.0 | Risk: 0.6
[2025-11-26 19:58:25] Model: (0, 1, 2) | Price: $90,155.53 | FC (T+10): -207.04 | AIC: 1456.8 | Risk: 1.0
[2025-11-26 20:28:25] Model: (0, 1, 2) | Price: $89,746.95 | FC (T+10): -93.08 | AIC: 1457.4 | Risk: 1.0
[2025-11-26 20:58:26] Model: (0, 1, 2) | Price: $90,006.82 | FC (T+10): -49.23 | AIC: 1456.8 | Risk: 1.0
[2025-11-26 21:28:26] Model: (0, 1, 2) | Price: $89,950.73 | FC (T+10): -59.56 | AIC: 1456.8 | Risk: 1.0
[2025-11-26 21:58:27] Model: (0, 1, 2) | Price: $89,940.27 | FC (T+10): -14.39 | AIC: 1456.7 | Risk: 1.0
[2025-11-26 22:28:27] Model: (0, 1, 2) | Price: $90,212.00 | FC (T+10): -93.11 | AIC: 1457.0 | Risk: 1.0
[2025-11-26 22:58:28] Model: (0, 1, 2) | Price: $90,183.70 | FC (T+10): -62.95 | AIC: 1457.1 | Risk: 1.0
[2025-11-26 23:28:28] Model: (0, 1, 2) | Price: $90,352.00 | FC (T+10): +132.08 | AIC: 1456.6 | Risk: 1.0
[2025-11-26 23:58:29] Model: (0, 1, 2) | Price: $90,397.81 | FC (T+10): +142.00 | AIC: 1456.9 | Risk: 1.0
[2025-11-27 00:28:29] Model: (0, 1, 2) | Price: $90,360.77 | FC (T+10): +38.80 | AIC: 1455.9 | Risk: 1.0
[2025-11-27 00:58:30] Model: (0, 1, 2) | Price: $90,511.02 | FC (T+10): +61.17 | AIC: 1456.0 | Risk: 1.0
[2025-11-27 01:28:30] Model: (0, 1, 2) | Price: $90,205.23 | FC (T+10): -21.22 | AIC: 1456.0 | Risk: 1.0
[2025-11-27 01:58:31] Model: (0, 1, 2) | Price: $90,495.22 | FC (T+10): +34.82 | AIC: 1455.7 | Risk: 1.0
[2025-11-27 02:28:31] Model: (0, 1, 2) | Price: $90,764.93 | FC (T+10): +6.91 | AIC: 1451.9 | Risk: 1.0
[2025-11-27 02:58:32] Model: (0, 1, 2) | Price: $91,048.36 | FC (T+10): +33.81 | AIC: 1453.2 | Risk: 1.0
[2025-11-27 03:28:32] Model: (0, 1, 2) | Price: $91,406.01 | FC (T+10): -59.13 | AIC: 1454.0 | Risk: 1.0
[2025-11-27 03:58:33] Model: (0, 1, 2) | Price: $91,459.73 | FC (T+10): +79.75 | AIC: 1454.8 | Risk: 1.0
[2025-11-27 04:28:33] Model: (0, 1, 2) | Price: $91,329.76 | FC (T+10): -92.64 | AIC: 1454.5 | Risk: 1.0
[2025-11-27 04:58:34] Model: (0, 1, 2) | Price: $91,143.74 | FC (T+10): -75.59 | AIC: 1454.9 | Risk: 1.0
[2025-11-27 05:28:34] Model: (0, 1, 2) | Price: $91,182.02 | FC (T+10): -29.34 | AIC: 1454.8 | Risk: 1.0
[2025-11-27 05:58:35] Model: (0, 1, 2) | Price: $91,290.79 | FC (T+10): -21.52 | AIC: 1455.0 | Risk: 1.0
[2025-11-27 06:28:35] Model: (0, 1, 2) | Price: $91,498.44 | FC (T+10): -22.71 | AIC: 1454.9 | Risk: 1.0
[2025-11-27 06:58:36] Model: (0, 1, 2) | Price: $90,984.66 | FC (T+10): -24.27 | AIC: 1455.3 | Risk: 1.0
[2025-11-27 07:28:36] Model: (0, 1, 2) | Price: $91,354.76 | FC (T+10): +22.26 | AIC: 1455.2 | Risk: 1.0
[2025-11-27 07:58:37] Model: (0, 1, 2) | Price: $91,256.40 | FC (T+10): +32.05 | AIC: 1454.9 | Risk: 1.0
[2025-11-27 08:28:37] Model: (0, 1, 2) | Price: $91,457.30 | FC (T+10): -17.46 | AIC: 1455.1 | Risk: 1.0
[2025-11-27 08:58:38] Model: (0, 1, 2) | Price: $91,419.99 | FC (T+10): -2.90 | AIC: 1455.0 | Risk: 1.0
[2025-11-27 09:28:38] Model: (0, 1, 2) | Price: $91,345.05 | FC (T+10): -6.57 | AIC: 1454.5 | Risk: 1.0
[2025-11-27 09:58:39] Model: (0, 1, 2) | Price: $91,504.24 | FC (T+10): +8.96 | AIC: 1454.5 | Risk: 1.0
[2025-11-27 10:28:39] Model: (0, 1, 2) | Price: $91,610.47 | FC (T+10): -0.62 | AIC: 1454.3 | Risk: 1.0
[2025-11-27 10:58:40] Model: (0, 1, 2) | Price: $91,551.50 | FC (T+10): +11.44 | AIC: 1454.3 | Risk: 1.0
[2025-11-27 11:28:40] Model: (0, 1, 2) | Price: $91,692.55 | FC (T+10): +6.50 | AIC: 1453.7 | Risk: 1.0
[2025-11-27 11:58:40] Model: (0, 1, 2) | Price: $91,626.53 | FC (T+10): +14.52 | AIC: 1453.7 | Risk: 1.0
[2025-11-27 12:28:41] Model: (0, 1, 2) | Price: $91,385.89 | FC (T+10): -24.90 | AIC: 1453.5 | Risk: 1.0
[2025-11-27 12:58:42] Model: (0, 1, 2) | Price: $91,362.24 | FC (T+10): -23.00 | AIC: 1453.6 | Risk: 1.0
[2025-11-27 13:28:42] Model: (0, 1, 2) | Price: $91,285.72 | FC (T+10): +1.36 | AIC: 1453.3 | Risk: 1.0
[2025-11-27 13:58:43] Model: (0, 1, 2) | Price: $90,976.18 | FC (T+10): -6.30 | AIC: 1454.0 | Risk: 1.0
[2025-11-27 14:28:43] Model: (0, 1, 2) | Price: $90,701.04 | FC (T+10): +9.53 | AIC: 1453.6 | Risk: 1.0
[2025-11-27 14:58:44] Model: (0, 1, 2) | Price: $90,927.78 | FC (T+10): +39.90 | AIC: 1453.3 | Risk: 1.0
[2025-11-27 15:28:44] Model: (0, 1, 2) | Price: $90,925.78 | FC (T+10): -15.09 | AIC: 1452.4 | Risk: 1.0
[2025-11-27 15:58:44] Model: (0, 1, 2) | Price: $90,796.00 | FC (T+10): -4.41 | AIC: 1452.4 | Risk: 1.0
[2025-11-27 16:28:45] Model: (0, 1, 2) | Price: $90,931.85 | FC (T+10): -8.11 | AIC: 1450.8 | Risk: 1.0
[2025-11-27 16:58:45] Model: (0, 1, 2) | Price: $90,984.82 | FC (T+10): -5.95 | AIC: 1450.9 | Risk: 1.0
[2025-11-27 17:28:46] Model: (0, 1, 2) | Price: $91,176.06 | FC (T+10): -13.00 | AIC: 1449.9 | Risk: 1.0
[2025-11-27 17:58:46] Model: (0, 1, 2) | Price: $91,484.60 | FC (T+10): -22.18 | AIC: 1450.9 | Risk: 1.0
[2025-11-27 18:28:47] Model: (0, 1, 2) | Price: $91,412.74 | FC (T+10): -31.37 | AIC: 1450.8 | Risk: 1.0
[2025-11-27 18:58:47] Model: (0, 1, 2) | Price: $91,471.77 | FC (T+10): -26.13 | AIC: 1450.8 | Risk: 1.0
[2025-11-27 19:28:48] Model: (0, 1, 2) | Price: $91,410.60 | FC (T+10): +8.27 | AIC: 1450.4 | Risk: 1.0
[2025-11-27 19:58:49] Model: (0, 1, 2) | Price: $91,796.59 | FC (T+10): +29.37 | AIC: 1451.1 | Risk: 1.0
[2025-11-27 20:28:49] Model: (0, 1, 2) | Price: $91,611.06 | FC (T+10): -35.99 | AIC: 1450.8 | Risk: 1.0
[2025-11-27 20:58:50] Model: (0, 1, 2) | Price: $91,516.13 | FC (T+10): -44.76 | AIC: 1451.1 | Risk: 1.0
[2025-11-27 21:28:50] Model: (0, 1, 2) | Price: $91,457.99 | FC (T+10): +9.19 | AIC: 1450.8 | Risk: 1.0
[2025-11-27 21:58:51] Model: (0, 1, 2) | Price: $91,435.50 | FC (T+10): +8.79 | AIC: 1450.8 | Risk: 1.0
[2025-11-27 22:28:51] Model: (0, 1, 2) | Price: $91,545.99 | FC (T+10): +22.18 | AIC: 1449.4 | Risk: 1.0
[2025-11-27 22:58:52] Model: (0, 1, 2) | Price: $91,442.22 | FC (T+10): +22.99 | AIC: 1449.3 | Risk: 1.0
[2025-11-27 23:28:52] Model: (0, 1, 2) | Price: $91,562.69 | FC (T+10): +13.60 | AIC: 1449.7 | Risk: 1.0
[2025-11-27 23:58:53] Model: (0, 1, 2) | Price: $91,310.46 | FC (T+10): +4.69 | AIC: 1449.7 | Risk: 1.0
[2025-11-28 00:28:53] Model: (0, 1, 2) | Price: $91,423.62 | FC (T+10): +53.30 | AIC: 1438.0 | Risk: 1.0
[2025-11-28 00:58:54] Model: (0, 1, 2) | Price: $91,295.61 | FC (T+10): +69.76 | AIC: 1437.8 | Risk: 1.0
[2025-11-28 01:28:55] Model: (0, 1, 2) | Price: $91,224.84 | FC (T+10): +51.18 | AIC: 1438.0 | Risk: 1.0
[2025-11-28 01:58:55] Model: (0, 1, 2) | Price: $91,184.95 | FC (T+10): +42.46 | AIC: 1438.1 | Risk: 1.0
[2025-11-28 02:28:56] Model: (0, 1, 2) | Price: $90,945.00 | FC (T+10): -23.67 | AIC: 1438.0 | Risk: 1.0
[2025-11-28 02:58:56] Model: (0, 1, 2) | Price: $90,838.89 | FC (T+10): -56.72 | AIC: 1438.6 | Risk: 1.0
[2025-11-28 03:28:57] Model: (0, 1, 2) | Price: $90,749.29 | FC (T+10): -13.12 | AIC: 1437.8 | Risk: 1.0
[2025-11-28 03:58:57] Model: (0, 1, 2) | Price: $91,064.24 | FC (T+10): -54.38 | AIC: 1438.1 | Risk: 1.0
[2025-11-28 04:28:58] Model: (0, 1, 2) | Price: $91,195.50 | FC (T+10): -25.06 | AIC: 1438.2 | Risk: 1.0
[2025-11-28 04:58:58] Model: (0, 1, 2) | Price: $91,208.46 | FC (T+10): -26.70 | AIC: 1438.2 | Risk: 1.0
[2025-11-28 05:28:59] Model: (0, 1, 2) | Price: $91,399.99 | FC (T+10): -0.72 | AIC: 1436.4 | Risk: 1.0
[2025-11-28 05:58:59] Model: (0, 1, 2) | Price: $91,439.96 | FC (T+10): -4.36 | AIC: 1436.5 | Risk: 1.0
[2025-11-28 06:29:00] Model: (0, 1, 2) | Price: $91,523.36 | FC (T+10): +0.63 | AIC: 1433.6 | Risk: 1.0
[2025-11-28 06:59:01] Model: (0, 1, 2) | Price: $91,614.22 | FC (T+10): -2.35 | AIC: 1433.7 | Risk: 1.0
[2025-11-28 07:29:01] Model: (0, 1, 2) | Price: $91,312.12 | FC (T+10): +4.87 | AIC: 1431.2 | Risk: 1.0
[2025-11-28 07:59:02] Model: (0, 1, 2) | Price: $91,318.05 | FC (T+10): +1.14 | AIC: 1431.2 | Risk: 1.0
[2025-11-28 08:29:02] Model: (0, 1, 2) | Price: $91,489.98 | FC (T+10): +54.82 | AIC: 1431.2 | Risk: 1.0
[2025-11-28 08:59:03] Model: (0, 1, 2) | Price: $90,905.53 | FC (T+10): -48.40 | AIC: 1431.7 | Risk: 1.0
[2025-11-28 09:29:03] Model: (0, 1, 2) | Price: $91,159.15 | FC (T+10): +20.34 | AIC: 1432.2 | Risk: 1.0
[2025-11-28 09:59:04] Model: (0, 1, 2) | Price: $91,636.00 | FC (T+10): -40.89 | AIC: 1434.3 | Risk: 1.0
[2025-11-28 10:29:04] Model: (0, 1, 2) | Price: $91,595.30 | FC (T+10): -68.39 | AIC: 1426.9 | Risk: 1.0
[2025-11-28 10:59:04] Model: (0, 1, 2) | Price: $91,568.45 | FC (T+10): -80.37 | AIC: 1427.0 | Risk: 1.0
[2025-11-28 11:29:05] Model: (0, 1, 2) | Price: $91,573.54 | FC (T+10): +33.12 | AIC: 1426.1 | Risk: 1.0
[2025-11-28 11:59:06] Model: (0, 1, 2) | Price: $91,814.90 | FC (T+10): +24.51 | AIC: 1426.5 | Risk: 1.0
[2025-11-28 12:29:06] Model: (0, 1, 2) | Price: $91,344.16 | FC (T+10): -90.97 | AIC: 1428.4 | Risk: 1.0
[2025-11-28 12:59:07] Model: (0, 1, 2) | Price: $91,477.04 | FC (T+10): -67.50 | AIC: 1427.5 | Risk: 1.0
[2025-11-28 13:29:07] Model: (0, 1, 2) | Price: $91,562.05 | FC (T+10): +82.51 | AIC: 1427.7 | Risk: 1.0
[2025-11-28 13:59:08] Model: (0, 1, 2) | Price: $91,513.19 | FC (T+10): +70.95 | AIC: 1427.5 | Risk: 1.0
[2025-11-28 14:29:08] Model: (0, 1, 2) | Price: $91,550.92 | FC (T+10): +175.48 | AIC: 1427.6 | Risk: 1.0
[2025-11-28 14:59:09] Model: (0, 1, 2) | Price: $92,280.46 | FC (T+10): +49.92 | AIC: 1430.3 | Risk: 1.0
[2025-11-28 15:29:09] Model: (0, 1, 2) | Price: $92,877.87 | FC (T+10): +32.41 | AIC: 1431.7 | Risk: 1.0
[2025-11-28 15:59:10] Model: (0, 1, 2) | Price: $92,156.10 | FC (T+10): -141.63 | AIC: 1431.5 | Risk: 1.0
[2025-11-28 16:29:10] Model: (0, 1, 2) | Price: $92,631.28 | FC (T+10): +62.39 | AIC: 1431.9 | Risk: 1.0
[2025-11-28 16:59:11] Model: (0, 1, 2) | Price: $92,301.82 | FC (T+10): +51.03 | AIC: 1430.4 | Risk: 1.0
[2025-11-28 17:29:11] Model: (0, 1, 2) | Price: $91,232.17 | FC (T+10): -135.64 | AIC: 1439.8 | Risk: 1.0
[2025-11-28 17:59:12] Model: (0, 1, 2) | Price: $90,940.84 | FC (T+10): -239.36 | AIC: 1446.1 | Risk: 0.8
[2025-11-28 18:29:12] Model: (0, 1, 2) | Price: $90,521.75 | FC (T+10): -35.07 | AIC: 1440.1 | Risk: 1.0
[2025-11-28 18:59:13] Model: (0, 1, 2) | Price: $90,682.01 | FC (T+10): -44.49 | AIC: 1439.9 | Risk: 1.0
[2025-11-28 19:29:13] Model: (0, 1, 2) | Price: $90,799.40 | FC (T+10): +76.88 | AIC: 1439.8 | Risk: 1.0
[2025-11-28 19:59:14] Model: (0, 1, 2) | Price: $90,768.43 | FC (T+10): +81.55 | AIC: 1439.7 | Risk: 1.0
[2025-11-28 20:29:14] Model: (0, 1, 2) | Price: $91,083.15 | FC (T+10): +5.62 | AIC: 1438.7 | Risk: 1.0
[2025-11-28 20:59:15] Model: (0, 1, 2) | Price: $91,157.44 | FC (T+10): +0.80 | AIC: 1438.9 | Risk: 1.0
[2025-11-28 21:29:15] Model: (0, 1, 2) | Price: $91,145.95 | FC (T+10): -17.89 | AIC: 1435.2 | Risk: 1.0
[2025-11-28 21:59:16] Model: (0, 1, 2) | Price: $91,201.30 | FC (T+10): -18.23 | AIC: 1435.2 | Risk: 1.0
[2025-11-28 22:29:16] Model: (0, 1, 2) | Price: $91,129.93 | FC (T+10): +111.91 | AIC: 1434.1 | Risk: 1.0
[2025-11-28 22:59:17] Model: (0, 1, 2) | Price: $90,900.01 | FC (T+10): +111.02 | AIC: 1434.1 | Risk: 1.0
[2025-11-28 23:29:17] Model: (0, 1, 2) | Price: $90,895.99 | FC (T+10): +84.14 | AIC: 1434.0 | Risk: 1.0
[2025-11-28 23:59:18] Model: (0, 1, 2) | Price: $91,037.01 | FC (T+10): +86.70 | AIC: 1434.2 | Risk: 1.0
[2025-11-29 00:29:18] Model: (0, 1, 2) | Price: $90,982.18 | FC (T+10): -19.44 | AIC: 1434.0 | Risk: 1.0
[2025-11-29 00:59:19] Model: (0, 1, 2) | Price: $90,890.71 | FC (T+10): -25.75 | AIC: 1434.2 | Risk: 1.0
[2025-11-29 01:29:19] Model: (0, 1, 2) | Price: $90,891.21 | FC (T+10): +32.76 | AIC: 1434.0 | Risk: 1.0
[2025-11-29 01:59:20] Model: (0, 1, 2) | Price: $90,890.39 | FC (T+10): +33.03 | AIC: 1434.0 | Risk: 1.0
[2025-11-29 02:29:20] Model: (0, 1, 2) | Price: $90,964.43 | FC (T+10): +3.60 | AIC: 1433.8 | Risk: 1.0
[2025-11-29 02:59:21] Model: (0, 1, 2) | Price: $90,892.50 | FC (T+10): +6.63 | AIC: 1433.8 | Risk: 1.0
[2025-11-29 03:29:21] Model: (0, 1, 2) | Price: $90,891.43 | FC (T+10): +18.22 | AIC: 1433.6 | Risk: 1.0
[2025-11-29 03:59:22] Model: (0, 1, 2) | Price: $90,792.56 | FC (T+10): +17.68 | AIC: 1433.7 | Risk: 1.0
[2025-11-29 04:29:22] Model: (0, 1, 2) | Price: $90,729.76 | FC (T+10): +34.76 | AIC: 1433.5 | Risk: 1.0
[2025-11-29 04:59:22] Model: (0, 1, 2) | Price: $90,688.24 | FC (T+10): +35.03 | AIC: 1433.6 | Risk: 1.0
[2025-11-29 05:29:23] Model: (0, 1, 2) | Price: $90,697.81 | FC (T+10): +25.85 | AIC: 1432.1 | Risk: 1.0
[2025-11-29 05:59:24] Model: (0, 1, 2) | Price: $90,911.36 | FC (T+10): +4.45 | AIC: 1432.4 | Risk: 1.0
[2025-11-29 06:29:24] Model: (0, 1, 2) | Price: $90,895.70 | FC (T+10): -20.74 | AIC: 1432.0 | Risk: 1.0
[2025-11-29 06:59:24] Model: (0, 1, 2) | Price: $90,747.15 | FC (T+10): -27.40 | AIC: 1432.2 | Risk: 1.0
[2025-11-29 07:29:25] Model: (0, 1, 2) | Price: $90,578.48 | FC (T+10): +10.44 | AIC: 1432.2 | Risk: 1.0
[2025-11-29 07:59:26] Model: (0, 1, 2) | Price: $90,569.93 | FC (T+10): +11.20 | AIC: 1432.2 | Risk: 1.0
[2025-11-29 08:29:26] Model: (0, 1, 2) | Price: $90,479.64 | FC (T+10): +16.51 | AIC: 1429.5 | Risk: 1.0
[2025-11-29 08:59:27] Model: (0, 1, 2) | Price: $90,572.23 | FC (T+10): +13.07 | AIC: 1429.4 | Risk: 1.0
[2025-11-29 09:29:27] Model: (0, 1, 2) | Price: $90,620.54 | FC (T+10): +1.13 | AIC: 1428.9 | Risk: 1.0
[2025-11-29 09:59:28] Model: (0, 1, 2) | Price: $90,617.97 | FC (T+10): +0.77 | AIC: 1428.9 | Risk: 1.0
[2025-11-29 10:29:28] Model: (0, 1, 2) | Price: $90,539.19 | FC (T+10): +11.73 | AIC: 1428.5 | Risk: 1.0
[2025-11-29 10:59:29] Model: (0, 1, 2) | Price: $90,560.07 | FC (T+10): +11.39 | AIC: 1428.4 | Risk: 1.0
[2025-11-29 11:29:29] Model: (0, 1, 2) | Price: $90,593.57 | FC (T+10): +13.43 | AIC: 1428.3 | Risk: 1.0
[2025-11-29 11:59:30] Model: (0, 1, 2) | Price: $90,575.86 | FC (T+10): +13.58 | AIC: 1428.3 | Risk: 1.0
[2025-11-29 12:29:30] Model: (0, 1, 2) | Price: $90,541.05 | FC (T+10): +14.77 | AIC: 1428.2 | Risk: 1.0
[2025-11-29 12:59:31] Model: (0, 1, 2) | Price: $90,673.20 | FC (T+10): +5.85 | AIC: 1428.3 | Risk: 1.0
[2025-11-29 13:29:32] Model: (0, 1, 2) | Price: $90,557.26 | FC (T+10): -11.96 | AIC: 1428.1 | Risk: 1.0
[2025-11-29 13:59:32] Model: (0, 1, 2) | Price: $90,634.85 | FC (T+10): -8.16 | AIC: 1428.0 | Risk: 1.0
[2025-11-29 14:29:33] Model: (0, 1, 2) | Price: $90,770.73 | FC (T+10): -1.71 | AIC: 1426.9 | Risk: 1.0
[2025-11-29 14:59:33] Model: (0, 1, 2) | Price: $90,783.16 | FC (T+10): -3.39 | AIC: 1426.9 | Risk: 1.0
[2025-11-29 15:29:33] Model: (0, 1, 2) | Price: $90,670.01 | FC (T+10): -16.52 | AIC: 1426.4 | Risk: 1.0
[2025-11-29 15:59:34] Model: (0, 1, 2) | Price: $90,621.74 | FC (T+10): -21.74 | AIC: 1426.5 | Risk: 1.0
[2025-11-29 16:29:34] Model: (0, 1, 2) | Price: $90,888.03 | FC (T+10): -3.31 | AIC: 1426.5 | Risk: 1.0
[2025-11-29 16:59:35] Model: (0, 1, 2) | Price: $91,047.56 | FC (T+10): -23.18 | AIC: 1427.1 | Risk: 1.0
[2025-11-29 17:29:35] Model: (0, 1, 2) | Price: $90,870.99 | FC (T+10): -49.30 | AIC: 1427.4 | Risk: 1.0
[2025-11-29 17:59:36] Model: (0, 1, 2) | Price: $91,007.13 | FC (T+10): -46.49 | AIC: 1427.1 | Risk: 1.0
[2025-11-29 18:29:36] Model: (0, 1, 2) | Price: $90,712.02 | FC (T+10): -5.38 | AIC: 1426.3 | Risk: 1.0
[2025-11-29 18:59:37] Model: (0, 1, 2) | Price: $90,421.22 | FC (T+10): -19.38 | AIC: 1428.2 | Risk: 1.0
[2025-11-29 19:29:37] Model: (0, 1, 2) | Price: $90,257.89 | FC (T+10): +21.98 | AIC: 1427.4 | Risk: 1.0
[2025-11-29 19:59:38] Model: (0, 1, 2) | Price: $90,690.85 | FC (T+10): +15.41 | AIC: 1427.9 | Risk: 1.0
[2025-11-29 20:29:38] Model: (0, 1, 2) | Price: $90,806.53 | FC (T+10): -14.40 | AIC: 1427.4 | Risk: 1.0
[2025-11-29 20:59:39] Model: (0, 1, 2) | Price: $90,651.16 | FC (T+10): -11.00 | AIC: 1427.4 | Risk: 1.0
[2025-11-29 21:29:39] Model: (0, 1, 2) | Price: $90,654.09 | FC (T+10): +33.46 | AIC: 1425.6 | Risk: 1.0
[2025-11-29 21:59:40] Model: (0, 1, 2) | Price: $90,967.83 | FC (T+10): +19.75 | AIC: 1426.4 | Risk: 1.0
[2025-11-29 22:29:40] Model: (0, 1, 2) | Price: $90,942.18 | FC (T+10): -21.38 | AIC: 1425.0 | Risk: 1.0
[2025-11-29 22:59:41] Model: (0, 1, 2) | Price: $91,004.76 | FC (T+10): -23.45 | AIC: 1425.0 | Risk: 1.0
[2025-11-29 23:29:41] Model: (0, 1, 2) | Price: $90,729.03 | FC (T+10): +29.47 | AIC: 1422.4 | Risk: 1.0
[2025-11-29 23:59:42] Model: (0, 1, 2) | Price: $90,744.74 | FC (T+10): +28.61 | AIC: 1422.3 | Risk: 1.0
[2025-11-30 00:29:42] Model: (0, 1, 2) | Price: $90,817.31 | FC (T+10): +42.90 | AIC: 1421.5 | Risk: 1.0
[2025-11-30 00:59:42] Model: (0, 1, 2) | Price: $90,795.01 | FC (T+10): +41.65 | AIC: 1421.5 | Risk: 1.0
[2025-11-30 01:29:43] Model: (0, 1, 2) | Price: $90,863.02 | FC (T+10): +0.03 | AIC: 1421.1 | Risk: 1.0
[2025-11-30 01:59:43] Model: (0, 1, 2) | Price: $90,893.94 | FC (T+10): -0.95 | AIC: 1421.1 | Risk: 1.0
[2025-11-30 02:29:44] Model: (0, 1, 2) | Price: $90,954.26 | FC (T+10): +9.37 | AIC: 1420.5 | Risk: 1.0
[2025-11-30 02:59:44] Model: (0, 1, 2) | Price: $90,913.31 | FC (T+10): +7.77 | AIC: 1420.4 | Risk: 1.0
[2025-11-30 03:29:45] Model: (0, 1, 2) | Price: $90,950.60 | FC (T+10): +6.18 | AIC: 1420.3 | Risk: 1.0
[2025-11-30 03:59:45] Model: (0, 1, 2) | Price: $90,784.34 | FC (T+10): -3.53 | AIC: 1420.4 | Risk: 1.0
[2025-11-30 04:29:46] Model: (0, 1, 2) | Price: $90,687.23 | FC (T+10): +17.54 | AIC: 1418.1 | Risk: 1.0
[2025-11-30 04:59:46] Model: (0, 1, 2) | Price: $90,909.34 | FC (T+10): +22.04 | AIC: 1418.2 | Risk: 1.0
[2025-11-30 05:29:47] Model: (0, 1, 2) | Price: $90,870.53 | FC (T+10): -0.53 | AIC: 1418.1 | Risk: 1.0
[2025-11-30 05:59:47] Model: (0, 1, 2) | Price: $90,857.99 | FC (T+10): -2.52 | AIC: 1418.1 | Risk: 1.0
[2025-11-30 06:29:48] Model: (0, 1, 2) | Price: $90,698.87 | FC (T+10): -2.02 | AIC: 1417.7 | Risk: 1.0
[2025-11-30 06:59:48] Model: (0, 1, 2) | Price: $90,783.76 | FC (T+10): +4.78 | AIC: 1417.6 | Risk: 1.0
[2025-11-30 07:29:49] Model: (0, 1, 2) | Price: $90,905.30 | FC (T+10): +5.49 | AIC: 1417.2 | Risk: 1.0
[2025-11-30 07:59:49] Model: (0, 1, 2) | Price: $90,898.69 | FC (T+10): +4.10 | AIC: 1417.2 | Risk: 1.0
[2025-11-30 08:29:50] Model: (0, 1, 2) | Price: $90,955.39 | FC (T+10): -1.17 | AIC: 1417.2 | Risk: 1.0
[2025-11-30 08:59:50] Model: (0, 1, 2) | Price: $90,961.07 | FC (T+10): -3.54 | AIC: 1417.2 | Risk: 1.0
[2025-11-30 09:29:51] Model: (0, 1, 2) | Price: $91,161.61 | FC (T+10): -4.37 | AIC: 1415.6 | Risk: 1.0
